# ./mat_gen --rows 9 --cols 9 --file 9mat.txt 
# Version = 1.0.3, Revision date = 16-Oct-2019
matrix 9 9
0.813291693019	0.18341637551	0.547310722781	0.409208229002	0.0871565728854	0.193029854071	0.0642832294406	0.0855149715606	0.0374313672247	
0.603095126153	0.744167874914	0.815293003719	0.119631159641	0.238136742375	0.676109552698	0.393507452865	0.924375646712	0.726101885888	
0.505894925215	0.504672943849	0.828420931393	0.214940889373	0.0160459918045	0.0980600887435	0.049811083381	0.633929111359	0.416576359615	
0.515836845858	0.561248995625	0.584052335743	0.552868487571	0.374540688644	0.767468711719	0.100179210352	0.783748917647	0.85462528507	
0.293209064888	0.848032147553	0.94014025663	0.330640432579	0.451127273706	0.684308131544	0.145933435832	0.570758433813	0.922444874385	
0.822042988996	0.964265886678	0.846820521097	0.548144874884	0.470160811893	0.351493464947	0.376565806277	0.685101701731	0.367539456751	
0.474625895021	0.734912785578	0.00146856810966	0.891202255102	0.25074963097	0.5627175642	0.475254590844	0.803618119007	0.937258252845	
0.242723302097	0.903797329824	0.721007170491	0.0973485871671	0.197006394713	0.569039318044	0.0374888437975	0.527646827292	0.0201665917505	
0.721796975342	0.673580263589	0.590925026029	0.644241849726	0.495623252585	0.555190912706	0.491062370358	0.0437681274692	0.0253517245992	
end
